segment,from,to,text
1066,00:36:52.000,00:36:54.000,"什麼,越查越多"
1067,00:36:54.000,00:36:56.000,今天
1068,00:36:56.000,00:36:58.000,我們又看到了整個
1069,00:36:58.000,00:37:00.000,大量的美豬
1070,00:37:00.000,00:37:02.000,又被襲了的產地
1071,00:37:02.000,00:37:04.000,已經流露出去了
1072,00:37:04.000,00:37:08.000,造成人民對食安的恐慌
1073,00:37:08.000,00:37:10.000,也造成我們國產豬
1074,00:37:10.000,00:37:12.000,很多人也不敢買
1075,00:37:12.000,00:37:14.000,這些都是豬籠的聲音
1076,00:37:14.000,00:37:16.000,民進黨
1077,00:37:16.000,00:37:18.000,尤其賴清德
1078,00:37:18.000,00:37:20.000,當過行政院長
1079,00:37:20.000,00:37:22.000,說中是食安
1080,00:37:22.000,00:37:24.000,到現在沒有出來說過半句話
1081,00:37:24.000,00:37:26.000,他有沒有重視人民的
1082,00:37:26.000,00:37:28.000,"健康,沒辦法"
1083,00:37:28.000,00:37:30.000,廢話不說話
1084,00:37:30.000,00:37:32.000,所以越查越多
1085,00:37:32.000,00:37:34.000,還有多少沒有查到
1086,00:37:34.000,00:37:36.000,"我不知道,我相信還有更多"
1087,00:37:36.000,00:37:38.000,請記得民進黨政府
1088,00:37:38.000,00:37:40.000,出來道歉
1089,00:37:40.000,00:37:42.000,"更重要的,趕快把食安保"
1090,00:37:42.000,00:37:44.000,保護好
1091,00:37:44.000,00:37:46.000,把所有問題全面解決
1092,00:37:46.000,00:37:48.000,這才是應有的態度
1093,00:37:48.000,00:37:50.000,"好,謝謝大家"
1094,00:37:50.000,00:37:52.000,謝謝
1095,00:37:52.000,00:37:56.000,"謝謝,那我們請我們總統候選人侯友宜留步"
1096,00:37:56.000,00:37:58.000,以及請我們圖圈級
1097,00:37:58.000,00:38:00.000,新華委員候選人
1098,00:38:00.000,00:38:02.000,還有我們的儀家經理人
1099,00:38:02.000,00:38:04.000,張宇希議員
1100,00:38:04.000,00:38:06.000,還有我們張裕美委員先留步
1101,00:38:06.000,00:38:08.000,那我們先進行大合影
1102,00:38:08.000,00:38:10.000,那我們先進行的是我們三員工
1103,00:38:10.000,00:38:12.000,廟方的合影
1104,00:38:12.000,00:38:14.000,"那我們請三員工,主委,張主委"
1105,00:38:14.000,00:38:16.000,總幹事以及五位各委員們
1106,00:38:16.000,00:38:18.000,一起合影
1107,00:38:18.000,00:38:20.000,"等一下是里長,是下一批請里長"
1108,00:38:20.000,00:38:22.000,在後面等待
1109,00:38:22.000,00:38:24.000,三員工先
1110,00:38:24.000,00:38:30.000,各位鄉親
1111,00:38:30.000,00:38:32.000,我們前面有圖圈級議員
1112,00:38:32.000,00:38:34.000,圖圈級立法委員候選人
1113,00:38:34.000,00:38:36.000,準備的小包的麵
1114,00:38:36.000,00:38:38.000,大家可以過來跟我們領取
1115,00:38:38.000,00:38:40.000,謝謝
1116,00:38:40.000,00:38:42.000,來
1117,00:38:42.000,00:38:44.000,"侯友宜,動作"
1118,00:38:44.000,00:38:46.000,同學
1119,00:38:46.000,00:38:48.000,"侯友宜,動作"
1120,00:38:48.000,00:38:50.000,"侯友宜,動作"
1121,00:38:50.000,00:38:52.000,"友宜,友宜"
1122,00:38:52.000,00:38:54.000,"侯友宜,動作"
1123,00:38:54.000,00:38:56.000,"同學,同學,同學"
1124,00:38:56.000,00:38:58.000,"圖圈級,動作"
1125,00:38:58.000,00:39:00.000,"圖圈級,動作"
1126,00:39:00.000,00:39:02.000,"圈級,圈級,圖圈級"
1127,00:39:02.000,00:39:04.000,"動作,動作,動作"
1128,00:39:04.000,00:39:06.000,"OK,下一批,里長"
1129,00:39:06.000,00:39:08.000,"好,謝謝"
1130,00:39:08.000,00:39:10.000,謝謝我們的張主委
1131,00:39:10.000,00:39:12.000,"好,下一批,我們請里長"
1132,00:39:12.000,00:39:14.000,來
1133,00:39:14.000,00:39:40.000,"來,我們一起"
1134,00:39:40.000,00:39:44.300,來 李導覽我們一直代表我們這次基層啊
1135,00:39:44.300,00:39:46.380,基層的聲音也要傳過來
1136,00:39:46.380,00:39:50.600,好友誼 東雪 好友誼 東雪
1137,00:39:50.600,00:39:54.420,友誼友誼 好友誼 東雪東雪東雪
1138,00:39:54.420,00:39:58.400,圖圈街 東雪 圖圈街 東雪
1139,00:39:58.400,00:40:02.640,全集全集 圖圈街 東雪東雪東雪
1140,00:40:02.640,00:40:04.480,謝謝
1141,00:40:04.480,00:40:06.480,謝謝
1142,00:40:06.480,00:40:08.480,謝謝
1143,00:40:08.480,00:40:10.480,結束了嗎
1144,00:40:10.480,00:40:12.480,好友誼的分身
1145,00:40:12.480,00:40:14.480,OK OK
1146,00:40:14.480,00:40:16.480,然後接下來
1147,00:40:16.480,00:40:20.480,接下來我們請這個婦女會跟金龍社區發展協會
1148,00:40:20.480,00:40:22.480,來 我們兩個單位啊
1149,00:40:22.480,00:40:26.480,金龍社區發展協會還有婦女會的人員
1150,00:40:26.480,00:40:28.480,好好好
1151,00:40:28.480,00:40:30.480,在後面喔
1152,00:40:30.480,00:40:32.480,請快 好 來
1153,00:40:32.480,00:40:34.480,來來來
1154,00:40:34.480,00:40:40.480,好
1155,00:40:40.480,00:40:44.480,好 也要把我們社區精神的力量給我們的總統候選人
1156,00:40:44.480,00:40:46.480,和立法委員候選人
1157,00:40:46.480,00:40:48.480,好友誼 東雪
1158,00:40:48.480,00:40:50.480,好友誼 東雪
1159,00:40:50.480,00:40:52.480,友誼友誼 好友誼
1160,00:40:52.480,00:40:54.480,東雪東雪東雪
1161,00:40:54.480,00:40:56.480,圖圈街 東雪
1162,00:40:56.480,00:40:58.480,圖圈街 東雪
1163,00:40:58.480,00:41:00.480,全集全集 圖圈街
1164,00:41:00.480,00:41:02.480,圖圈街 東雪東雪東雪
1165,00:41:02.480,00:41:04.480,好 謝謝
1166,00:41:04.480,00:41:06.480,謝謝大家 各位鄉親今天的參與
1167,00:41:06.480,00:41:08.480,我們活動今天順利結束
1168,00:41:08.480,00:41:12.480,讓我們總統候選人也會到商業跟我們相親
1169,00:41:12.480,00:41:14.480,我們相親
1170,00:41:15.480,00:41:17.480,百萬訂閱 大突破
1171,00:41:17.480,00:41:19.480,台視新聞 TV NEWS
1172,00:41:19.480,00:41:20.480,感謝有你
1173,00:41:20.480,00:41:22.480,不重要直播 隨時掌握
1174,00:41:22.480,00:41:24.480,時事新聞 不漏接
1175,00:41:24.480,00:41:26.480,一刀未剪 新聞看得更完整
1176,00:41:26.480,00:41:28.480,國際重大事件
1177,00:41:28.480,00:41:30.480,Catch時事最新脈動
1178,00:41:30.480,00:41:32.480,按讚 訂閱 開啟小鈴鐺
1179,00:41:32.480,00:41:34.480,Catch時事最新脈動
1180,00:41:34.480,00:41:36.480,按讚 訂閱 開啟小鈴鐺
1181,00:41:36.480,00:41:38.480,Catch時事最新脈動
1182,00:41:38.480,00:41:40.480,Catch時事最新脈動
1183,00:41:40.480,00:41:42.480,按讚 訂閱 開啟小鈴鐺
1184,00:41:42.480,00:41:44.480,Catch時事最新脈動
